#Data,Import,Orgánica,Área,Funcional,Económica,Nom terc.,Text lliure,Document
2016-07-15,976.47,18,Serveis de manteniment d'edificis i inversions,,,"PROSEÑAL, S.L.",AD Nº 3728/16 / .ALBARANES 2016 nº 160455 - 23/05/2016 / Poste de 3.5ml eluminio bruto de ø60mm / Disco aluminio doble p,2016 EMITIDAS 360
2016-07-15,90.75,18,Serveis de manteniment d'edificis i inversions,,,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),REPARACIÓ SINISTRE CASAL DE JOVES,2016055
2016-07-15,33.0,01,Presidència-Òrgans de govern,,,"PRIETO ALDANA, CARMEN - LA FLORISTERIA DE CARMEN",CENTRE DE FLORS NAIXEMENT ,21/16
2016-07-15,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",Fotografies cloenda 9 de juny Setmana Cultural,24/16
2016-07-15,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP",Fotografies obres de Can Rovira,25/16
2016-07-15,423.5,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"CANO DE ARRIBAS, JOSEP","Fotografies """"Nit de l'esport"""" 10 de juny 2016",26/16
2016-07-15,655.0,17,Ocupació,,,"CEREZO AVILA, MARTA",CURS ANGLÈS CFGS MAIG 2016,26/2016
2016-07-15,76.86,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL COMANDAMENT A DISTANCIA,260140
2016-07-15,7.99,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT CLAUS,260141
2016-07-15,39.85,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT,260142
2016-07-15,60.14,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT,260143
2016-07-15,623.05,06,Serveis municipals i via pública,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",6 MÒDULS PRESTATGERIES METÀL·LIQUES 90*50 ALÇADA 2 MT AMB 4 PANELS PEL MAGATZEM DE L'EBM BADABADOC,260433
2016-07-15,25.62,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",POM TESA 3903 (2903) 60 CM,260434
2016-07-15,659.45,06,Serveis municipals i via pública,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MARTELL MILWAUKEE M18 CHX-502 18V BRIGADA D'OBRES,260435
2016-07-15,4.32,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar - Tipus de contracte: Contracte M2M GPRS Pimes - Nº de linies: 1 - Lineas Facturadas: 630646715 - Periodo de Tr,28-E6M0-749930
2016-07-15,2407.48,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA DE CLIMA I C.LLONCH,S.L.",SUBSTITUCIÓ 2 MÀQUINES DE CLIMA A L'ÀREA D'ATENCIÓ A LES PERSONES,30 360212
2016-07-15,211.75,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",Programa informàtic de gestió policial DRAG. Quota mensual,318
2016-07-15,187.2,08,Cultura,,,"GIRAVENT PALLEROLA, SONIA",CURS DE PINTURA JUNY 2016,6/2016
2016-07-15,121.6,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMNET CAN GAVARRA,604001157
2016-07-15,1086.04,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT CASAL CULTURA I JOVENTUT,604001158
2016-07-15,328.65,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT ROURE,604001159
2016-07-15,179.21,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT CENTRE CÍVIC,604001160
2016-07-15,32.66,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT AJUNTAMENT,604001161
2016-07-15,463.36,02,Serveis generals,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-C698-010973
2016-07-15,22.52,08,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-D698-011103
2016-07-15,1030.09,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Abr. 16 - 30 Abr. 16 ) Facturacio LOT3 Abril 2016,60D6RR006316
2016-07-15,26.47,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Abr. 16 - 30 Abr. 16 ) Serveis Telefonia Abril 2016 ( FACT. RESTA DE SERVEIS ),60D6RR006442
2016-07-15,1030.09,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 May. 16 - 31 May. 16 ) Facturacio LOT3 Maig 2016,60E6RR009707
2016-07-15,81.77,02,Serveis generals,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 May. 16 - 31 May. 16 ) Serveis Telefonia Maig 2016 ( FACT. RESTA DE SERVEIS ),60E6RR009831
2016-07-15,940.5,21,Gent gran,,,MUNDI SERVEIS I LLEURE SL,SERVEI CÀTERING FIDEUÀ JORNADES GENT GRAN 05/06/16,613
2016-07-15,66.55,07,Medi ambient,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER MAIG MÒDUL PREFABRICAT C/ JOAN MIRÓ,695/16
2016-07-15,375.1,08,Cultura,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER MAIG MÒDULS PREFABRICATS C/ ESCOLES, 2",696/16
2016-07-15,355.74,11,Educació,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER MAIG MÒDULS PREFABRICATS ESCOLA POLINYÀ,697/16
2016-07-15,735.0,21,Gent gran,,,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",CLOENDA JORNADES GENT GRAN,75
2016-07-15,181.5,20,Promoció econòmica,,,"TELES ROSA, VIVIANE PATRICIA",PUBLICITAT REVISTA POBLE III FIRA MEDIEVAL DE POLINYÀ,764
2016-07-15,270.31,11,Educació,,,"INMOVE IT SOLUTIONS, S.L.",INSTALACIÓN CABLEJAT A L'ESCOLA BRESSOL BADADABOC PER TENIR CONNEXIÓ AMB L'AJUNTAMENT,A 2016/A/160258
2016-07-15,21.42,02,Serveis generals,,,Consorci Administració Oberta Cat,TCAT PERSONAL AJUNTAMENT,A 5788
2016-07-15,29.28,13,Esports,,,ESPORTS,CÒPIA CLAUS - BESTRETA,ALB.160733
2016-07-15,15.0,13,Esports,,,ESPORTS,GOTS DE PLÀSTIC NIT DE L'ESPORT (B66767831 HICOVEP H.J. S.L.) - BESTRETA,ALBARÀ 75
2016-07-15,90.0,21,Gent gran,,,"PUIG GALIANA, ANNA - FABRICANDO ANTOJOS",TALLER CUPCAKES 25es JORNADES GENT GRAN,C-29
2016-07-15,148.76,02,Serveis generals,,,"VODAFONE ESPAÑA, SAU",CONSUM LINEAS FIXES ABRIL 2016,CI0832920301
2016-07-15,1507.37,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.","Treballs realitzats a 30 contenidors a Can Rovira: buidar residus, ruixar amb oli en spray i col·locar 30 tapes",D 00018
2016-07-15,17908.0,18,Serveis de manteniment d'edificis i inversions,,,SEMMA SM Savall 2014 SL,VERNISSAT PORXO PLAÇA DE LA VILA,Emit- 2
2016-07-15,3248.85,13,Esports,,,"SO I LLUM JOAN CARLES, SLU",LLOGUER EQUIP DE SO DIA 10/06/16,Emit- 910
2016-07-15,217.8,02,Serveis generals,,,"DURAN-SINDREU ASES. EGAL Y TRIBUT, S.C.P.","Honoraris professionals pel nostre assessorament / jurídic en matèria fiscal i tributària desde el / dia 01-05-2016, fin",FACT2-12 2/160106
2016-07-15,1.9,02,Serveis generals,,,FACEBOOK IRELAND LIMITED,PUBLICACIONS ANUNCIS A FACEBOOK,FBADS-755-100137281
2016-07-15,24.2,02,Serveis generals,,,FACEBOOK IRELAND LIMITED,PUBLICACIÓ ANUNCIS FACEBOOK,FBADS-755-100139235
2016-07-15,21.9,02,Serveis generals,,,FACEBOOK IRELAND LIMITED,PUBLICACIÓ ANUNCIS FACEBOOK,FBADS-755-100141322
2016-07-15,151.25,18,Serveis de manteniment d'edificis i inversions,,,"FIELDTURF POLIGRAS, S.A.",APLICACIÓ HERBICIDA AL CAMP (ACTUACIÓ TRIMESTRAL),FE16 2000777.00
2016-07-15,29408.12,13,Esports,,,"ARTEA MEDIAMBIENT, SL.",3ra Certificació de les obres de Rehabilitació del circuit hidràulic i revestiment de les piscines d'estiu municipals.,FE16-48
2016-07-15,8.16,06,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CARREGA FRONTAL CEMENTIRI MAIG 2016,FR/16-447561
2016-07-15,261.36,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",PRÒRROGA CONTRACTE 582B PER A LA RECEPCIÓ D'ALARMES CODIFICADES PERÍODE 6-2016 A 5-2017 (CTRA. SENTMENAT 70-74),FSSAB1600613
2016-07-15,750.0,19,Àmbit de solidaritat,,,FONS CATALA DE COOPERACIO AL DESENVOLUPAMENT,QUOTA SOCI ANY 2016,JUNY'16
2016-07-15,1137.7,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",BEQUES MENJADOR ESCOLA PERE CALDERS MAIG 2016,MJ150A005597
2016-07-15,297.5,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",Manteniment mensual del mes maig 2016 CAN GAVARRA,MT-50
2016-07-15,899.27,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA MAIG 2016,MT-51
2016-07-15,911.74,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",PTI16-078 Substitució d¿equip de climatització 1x1,PI-34
2016-07-15,1864.13,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",PTI16-077 Substitució d'equip de climatització 2x1 2 DESPATXOS TERRITORI,PI-37
2016-07-15,69.0,13,Esports,,,ESPORTS,VARIS BESTRETA,TIQUET 3518
2016-07-15,7.4,13,Esports,,,ESPORTS,CINTES NIT DE L'ESPORT - BESTRETA,TIQUET 8535
2016-07-15,5.3,13,Esports,,,ESPORTS,CELO WC NIT DE L'ESPORT - BESTRETA,TIQUET 8635
2016-07-15,424.71,06,Serveis municipals i via pública,,,"ADO URBAN FURNITURE, S.L.",3 APARCABICICLETES OLA INOX AISI-304 PER CAN GAVARRA,URBAN16 656
2016-07-15,198.27,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a vuit vivers privatius de CAN GAVARRA MAIG 2016,V0/ 1597
2016-07-15,19.36,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",Neteja extra realitzat el dia 10 de maig de la instal·lació de cable de fibra òptica pel sostre Banc d'aliments,V0/ 1598
2016-07-15,712.95,06,Serveis municipals i via pública,,,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions de CAN GAVARRA durant el mes de maig.,V0/ 1599
2016-07-15,28.0,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",Servei de neteja extra realitzat el dia 10 de maig d'una sala a CAN GAVARRA.,V0/ 1600
2016-07-15,47.19,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS JAF, SA",Servei de neteja extra realitzat el dia 10 de maig de la PISTA POLIESPORTIVA.,V0/ 1607
2016-07-15,201.69,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",JORNADES GENT GRAN,VFA035644
2016-07-20,41494.21,10,Joventut,,,ARES SPORT EVENTS SL,PRIMER PAGAMENT CASAL D'ESTIU MPAL,38
2016-07-29,701.8,21,Gent gran,,,"FULQUET FORÉS, CONCEPCIÓN - ANIMAESPECTACLES",SERVEI DISCO MÒBIL CON DJ I ANIMACIÓ FESTA HAWAIANA GENT GRAN,0
2016-07-29,210.54,02,Serveis generals,,,"PUBLILINEA,S.A.",PUBLICACIÓ MODIFICACIÓ PUNTUAL PL,00/607005
2016-07-29,421.08,02,Serveis generals,,,"PUBLILINEA,S.A.",PUBLICACIÓ EDICTES 22/07/16,00/607009
2016-07-29,299.0,15,Salut i consum ,,,"HERNANDEZ LOPEZ, AROA",PINSO GATS,0005/16
2016-07-29,345.0,15,Salut i consum ,,,"HERNANDEZ LOPEZ, AROA",PINSO GATS,0006/16
2016-07-29,322.0,15,Salut i consum ,,,"HERNANDEZ LOPEZ, AROA",PINSO GATS,0008/16
2016-07-29,175.0,17,Ocupació,,,"GARCIA CORDERO, HUGO",CONCERT CENTRE DE FORMACIÓ ROURE,001
2016-07-29,241.2,03,Seguretat ciutadana,,,"MORAGUES REALES, SILVIA - CAFE BAR SILVI'S",CLOENDA EDUCACIÓ VIARIA,001
2016-07-29,401.14,03,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES POLICIALS MAIG 2016,001287409
2016-07-29,309.8,03,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",CONSUM COMBUSTIBLE VEHICLES POLICIALS JUNY 2016,001296179
2016-07-29,2129.6,08,Cultura,,,"MOMA STUDI, SL",RODATGE SPOT FESTA MAJOR ESTIU,0020
2016-07-29,275.0,06,Serveis municipals i via pública,,,PUNT VERD SERVEIS SAT CAT,ELIMINACIÓ PODA JUNY 2016,006096
2016-07-29,189.06,20,Promoció econòmica,,,EL CORTE INGLES,CAMARA DIG. SONY CYBERSHOT DSCWX220B (  Nº pedido: AD 4866 - Nº albarán: 0083860581 ),0092296986
2016-07-29,300.0,21,Gent gran,,,"CALA JIMENEZ, ROSA",TALLER CORO ROCIERO DE GENER A JUNY 2016 AL CASAL DE LA GENT GRAN,01/16
2016-07-29,987.8,13,Esports,,,"CAMPOS BURRUECOS, M CARMEN",SERVEI BAR PISCINA MPAL,01/2016
2016-07-29,605.0,08,Cultura,,,"FULQUET FORÉS, CONCEPCIÓN - ANIMAESPECTACLES",DISCO MÒBIL FESTA MAJOR ESTIU,010/16
2016-07-29,103.95,15,Salut i consum ,,,"REIXACH PIÑAR, EVA",ESTERILITZACIÓ FEMELLA I ANTIBIÒTIC,010416
2016-07-29,544.5,08,Cultura,,,"MARÍN, MIGUEL ÁNGEL",PREGÓ FESTA MAJOR ESTIU,016/16
2016-07-29,4394.12,08,Cultura,,,"GUANTES BASPIN, S.L.","SAMARRETES, BANDEROLES, ULLERES I BARRETS FESTA MAJOR ESTIU 2016",01918/16
2016-07-29,337.34,03,Seguretat ciutadana,,,"GUANTES BASPIN, S.L.",VESTUARI POLICIA LOCAL,01937/16
2016-07-29,1663.75,08,Cultura,,,"GUANTES BASPIN, S.L.",SAMARRETES FESTA MAJOR ESTIU,02291/16
2016-07-29,23.55,15,Salut i consum ,,,"ILBA,S.L.",SALUT PUBLICA CUINA SALUDABLE,0400001069
2016-07-29,13.8,17,Ocupació,,,"ILBA,S.L.",AIGUA ROURE,0400001071
2016-07-29,70.83,17,Ocupació,,,"ILBA,S.L.",CLOENDA OCUPACIÓ ROURE,0400001072
2016-07-29,102.18,08,Cultura,,,"ILBA,S.L.",AIGUES FESTA MAJOR ESTIU,0400001092
2016-07-29,47.35,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 11/03/16 AL 11/05/16,040018965934 0183 S1M601N0443507
2016-07-29,23.29,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 11/05/16 AL 10/06/16,040018965934 0198 S1M601N0552282
2016-07-29,2541.0,08,Cultura,,,GRUP INTERDICO 1959 SL,"ACTUACIÓ """"LOS BROTHERS"""" I DISCO MÒVIL SANT JOAN",06/2016
2016-07-29,315.7,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC  24/3 AL 26/05/16,082020693111 0251 P1M601N0838127
2016-07-29,157.87,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 24/3 AL 26/5/16,082020695214 0251 P1M601N0838707
2016-07-29,439.46,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT ELECTRIC 24/3 AL 25/5/16,082020696511 0192 P1M601N0755611
2016-07-29,453.68,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 24/03/16 AL 27/05/16,082020697625 0251 P1M601N0838708
2016-07-29,264.42,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 27/3 AL 29/5/16,082020698411 0255 P1M601N0838709
2016-07-29,259.84,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUEMENAT PUBLIC 27/3 AL 29/5/16,082020703834 0240 P1M601N0838711
2016-07-29,47.94,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRI LOCAL ANTIC POL DEL 10/03/16 AL 10/05/16,082020710970 0188 P1M601N0747280
2016-07-29,296.81,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC LOCAL C/PIRINEUS DEL 04/05/16 AL 06/07/16,082020712053 0192 P1M601N1052644
2016-07-29,326.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 31/03/16 AL 31/05/16,082020748451 0266 P1M601N0985501
2016-07-29,254.66,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 24/3 AL 25/5/16,082020755864 0251 P1M601N0838712
2016-07-29,208.13,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 27/3 AL 26/05/16,082020757221 0251 P1M601N0838713
2016-07-29,478.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PÚBLIC DEL 24/3 AL 25/5/16,082020759966 0173 P1M601N0747281
2016-07-29,372.96,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC,082020760946 0251 P1M601N0838714
2016-07-29,201.67,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 27/3 AL 29/5/16,082020761745 0251 P1M601N0838128
2016-07-29,642.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC,082020769480 0251 P1M601N0845315
2016-07-29,107.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC DEIXALLERIA DEL 24/3 AL 25/5/16,082020772611 0188 P1M601N0764769
2016-07-29,248.8,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC,082020804366 0247 P1M601N0838715
2016-07-29,326.3,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 27/3 AL 29/5/16,082020805545 0247 P1M601N0838716
2016-07-29,194.92,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 29/02/16 AL 01/05/16,082020806291 0188 P1M601N1008513
2016-07-29,316.96,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 27/3 AL 29/5/16,082020810671 0247 P1M601N0838717
2016-07-29,678.47,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 02/05/16 AL 05/07/16,082020816384 0188 P1M601N1046809
2016-07-29,589.52,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 02/05/16 AL 05/07/16,082020817721 0188 P1M601N1046810
2016-07-29,681.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC,082021441822 0232 P1M601N0844356
2016-07-29,298.57,18,Serveis de manteniment d'edificis i inversions,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR ESCOLA PERE CALDERS 3R TRIMESTRE 2016,0951496670
2016-07-29,822.01,18,Serveis de manteniment d'edificis i inversions,,,"KONE ELEVADORES,S.A.",MANTENIMENT ASCENSOR DEL ROURE 3R TRIMESTRE 2016,0951496671
2016-07-29,48872.71,05,Obres,,,"GICSA EIFFAGE CAN ROVIRA, UTE",1a CERTIFICACIÓ OBRA PAVIMENTACIÓ URBANITZACIÓ CAN ROVIRA,1
2016-07-29,5646.66,05,Obres,,,"PINÓS I ALSEDÀ, JOSEP - Enginyer de Camins, Canals i Ports",HONORARIS DIRECCIÓ OBRES CAN ROVIRA PERÍODE MAIG-JUNY 2016.,1
2016-07-29,816.75,08,Cultura,,,"VALLE MOREA, M DESIDERIA",ASSESSORAMENT/DISSENY DECORATIU BALCÓ AJUNTAMENT PER FESTA MAJOR ESTIU,1
2016-07-29,216.19,06,Serveis municipals i via pública,,,"URBE SBD,SL",Ref.:   AD 237/2016 /    Subministrament i col.locació d'una escala de cordes Zona: PARC DE L'ALZINA,1 103560
2016-07-29,1057.12,06,Serveis municipals i via pública,,,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS I JOCS SALUDABLES JUNY 2016,1 103568
2016-07-29,580.8,03,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRÚA MAIG 2016,1 160037
2016-07-29,907.5,03,Seguretat ciutadana,,,"MUELAS NAVARRETE, RAFAEL - GRUAS SANTA COLOMA",SERVEI GRÚA MAIG - JUNY 2016,1 160044
2016-07-29,1957.8,20,Promoció econòmica,,,"NAMASTECH, S.L.",6 llicències de CRM i 7 de QlikBox per a la masia Can Gavarra des de l'1de juliol  fins 31 de desembre del 2016,1 161165
2016-07-29,107.45,11,Educació,,,"PRODER,S.A.",SABÓ PER L'EBM BADABADOC,1 182287
2016-07-29,80.59,11,Educació,,,"PRODER,S.A.",SABÓ EBM GINESTA,1 182361
2016-07-29,2613.6,08,Cultura,,,"CARPAS JAMBE, S.L.",4 CARPES ACTIVITATS MUNICIPI,1/ 16080
2016-07-29,500.0,08,Cultura,,,CALISAI ENTRE FUSION I FLAMENCO,ACTUACIÓ FESTA MAJOR ESTIU,1/16
2016-07-29,60.5,16,Serveis socials,,,"TRANSMARQUES, S.A.",TRANSPORT REBOST SOLIDARI,101/16749
2016-07-29,950.0,08,Cultura,,,"ISAAC ROBLES, ENCARNACIÓN",RECEPCIÓ FESTA MAJOR ESTIU 2016,102/16
2016-07-29,309.76,13,Esports,,,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER JULIOL MÒDUL PREFABRICAT PISTA PATINATGE,1110/16
2016-07-29,500.0,08,Cultura,,,CENTRO CULTURAL ANDALUZ,ACTUACIÓ FLAMENC FESTA MAJOR ESTIU 2016,1136
2016-07-29,1632.3,18,Serveis de manteniment d'edificis i inversions,,,QUIBAC SA (INGESCO),"ADEQUACIÓ SISTEMA DE PROT. CONTRA DESCÀRREGUES ELÈCT. ATMOSFÈRIQUES - AJUNTAMENT, ESCOLA ROSER CAPDEVILA I CAMP FUTBOL",1162686
2016-07-29,2807.2,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS EMPRESARIALES DEL MARESME, SLU",SUB. I MUNTATGE LÍNIA DE VIDA HORITZONTAL,117
2016-07-29,2393.38,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS EMPRESARIALES DEL MARESME, SLU",IMPERMEABILITZACIÓ DE GALERIA EXTERIOR DE PRIMERA PLANTA ESCOLA PERE CALDERS.,118
2016-07-29,105.0,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS EMPRESARIALES DEL MARESME, SLU",Manteniment preventiu trimestral coberta de Can Gavarra (2T/2016),120
2016-07-29,762.3,18,Serveis de manteniment d'edificis i inversions,,,"SERVICIOS EMPRESARIALES DEL MARESME, SLU","Manteniment preventiu trimestral coberta de l'Escola Pere Calders, Ginesta i Roser Capdevila (2T/2016)",121
2016-07-29,6897.0,09,"Comunicació, participació ciutadana i qualitat democràtica",,,FUNDACIÓN CIUDADANA CIVIO,"Primer pago aplicación """"¿Dónde Van Mis Impuestos?"""" tras la entrega de la Web",13/2016
2016-07-29,35.63,11,Educació,,,"FIGUEROLA NOUS PROJECTES, S.L.",CÒPIES PLÀNOL COLOR EDUCACIÓ,1-35465
2016-07-29,3989.8,16,Serveis socials,,,EL GRUP DE POLINYA,DINAMITZACIÓ AULA DE TARDA JUNY 2016,14/16
2016-07-29,149.6,06,Serveis municipals i via pública,,,"PUIGFEL, SAU",GESTIONS DEIXALLERIA,14361A 16060143
2016-07-29,300.0,08,Cultura,,,"CARRILLO TORRAS, MERCÈ","SESSIONS CLUB DE LECTURA A LA BIBLIOTECA ABRIL, MAIG I JUNY 2016",15/16
2016-07-29,84.0,16,Serveis socials,,,EL GRUP DE POLINYA,ESPLAI I SUPORT FAMÍLIES JUNY 2016,15/16
2016-07-29,102.45,11,Educació,,,SERVICIOS MICROINFORMÁTICA S.A.,CÒPIES  HP Color A4 LaserJet Enterprise M552dn N.Sèrie: JPBVJ4C0H4 EBM GINESTA,16 003748
2016-07-29,1917.85,08,Cultura,,,DUMON - SERIGRAFIA Y SERVICIOS,ADHESIUS PER BANDEROLES FESTA MAJOR ESTIU,16.366
2016-07-29,2080.0,07,Medi ambient,,,"BIOSFERA, ASSOCIACIÓ D'EDUCACIÓ AMBIENTAL","Taller """"La Màgia de les Deixalles"""" emmarcats en la Setmana del Medi Ambient. ESCOLES",16/07/061
2016-07-29,1896.07,08,Cultura,,,"ACTIVA LA CULTURA, S.C.P.",Gestió i Coordinació de l'estand de marxandatge i gots reutilizables dins el marc de la Festa Major de Polinyà,16/54
2016-07-29,3025.0,08,Cultura,,,"ACTIVA LA CULTURA, S.C.P.","Actuació de la CIA. CIRCO LOS per Festa Major, el dia 8 de juliol de 2016 a la població de Polinyà.",16/55
