#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-01-31,62.75,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",TRIANGULO ALT TENS  / ENLACES + JUNTA+ CINTA 50-50,604003257
2017-01-31,455.75,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT EL ROURE,604003058
2017-01-31,71.87,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",PROYECTOR LSPRO02041,6040003261
2017-01-31,30.66,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",INT AUT 2P CURVA / CEYS SELLAFLEX / CEYS SILICONA BLANCO,604003259
2017-01-31,40.24,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",LAMP PLUSLINE SMALLS,6040003260
2017-01-31,16.89,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",PROGRAMADOR DIARIO / BILSTER DE BATERIA,604003258
2017-01-31,97.33,18,Serveis de manteniment d'edificis i inversions,,,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",GUA PELL FLOR REF. 412 FT FORRAT / ROTLLO CINTA SENYALIZACIO BLANCA-VERMELLA DE 200 M.,262466
2017-01-31,57.57,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,119.23,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",CORRECTIU ASCENSOR 4T TRIMESTRE 2016,21104455/2016
2017-01-31,170.9,18,Serveis de manteniment d'edificis i inversions,,,"INDUSTRIAL DE ELEVACION,S.A. -INELSA-",CORRECTIU ASCENSOR 4T TRIMESTRE 2016,21104455/2016
2017-01-31,210.15,18,Serveis de manteniment d'edificis i inversions,,,"TÜV RHEINLAND IBÉRICA INSPECTION CERTIFICACTION & TESTING,S.A.",REVISIÓ PERIÒDICA AJUNTAMENT,42586057
2017-01-31,21.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ANTIC LOCAL POL DEL 18/11/16 AL 13/12/16,082020710970 0232 P1M601N1892670
2017-01-31,1350.01,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC AJUNTAMENT DEL 28/11/16 AL 29/12/16,999435446834 0637 P1M601N1962260
2017-01-31,2400.46,18,Serveis de manteniment d'edificis i inversions,,,"XIMENEZ CATALUNYA, S.L.U.","REF. 007004.1.TW HILO LUMINOS TUBO TRANSPARENTE LED BLANCO 306 UNITATS a 4,41 KIT REPARACIÓ (conector+empalmes+tap final",Emit- 80
2017-01-31,343.01,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÉCTRIC LOCAL AAPP DEL 28/11/16 AL 29/12/16,999435537782 0630 P1M601N1962263
2017-01-31,2173.05,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ROURE DEL 31/10/2016 al 30/11/2016;CUPS: ES0031408367865001WH0F,P1M601N1830647
2017-01-31,118.81,20,Promoció econòmica,,,"BASSO,S.A.",CÒPIES IMPRESSORA OKI ES8451 CAN GAVARRA DEL 28/11/16 AL 28/12/16,2016-166707
2017-01-31,35.18,20,Promoció econòmica,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,3.43,20,Promoció econòmica,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA,75/03386215 1
2017-01-31,4.8,20,Promoció econòmica,,,CAN GAVARRA,CÒPIES CLAUS CAN GAVARRA - BESTRETA,161330
2017-01-31,9.0,20,Promoció econòmica,,,CAN GAVARRA,CÒPIES CLAUS CAN GAVARRA - BESTRETA,161428
2017-01-31,5.4,20,Promoció econòmica,,,CAN GAVARRA,CÒPIES CLAUS CAN GAVARRA - BESTRETA,161481
2017-01-31,41.62,20,Promoció econòmica,,,CAN GAVARRA,VARIS NETWORKING CAN GAVARRA - BESTRETA,A-V2016-00004059181
2017-01-31,48.5,20,Promoció econòmica,,,CAN GAVARRA,ESMORZAR NETWORKING CAN GAVARRA - BESTRETA,0162
2017-01-31,16.6,20,Promoció econòmica,,,CAN GAVARRA,DECORACIÓ NADAL CAN GAVARRA - BESTRETA,713
2017-01-31,71.73,20,Promoció econòmica,,,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Dic. 16 - 31 Dic. 16 ) Facturacio LOT3 Desembre 2016,60L6RR009624
2017-01-31,90.75,20,Promoció econòmica,,,"ROMERO GESALÍ, JORDI","CONFECCIÓ DÍPTIC """"PROGRAMA DE FORMACIÓ EN OPERACIONS, LOGÍSTICA I PRODUCCIÓ JULIOL'16""""",179-16
2017-01-31,435.6,20,Promoció econòmica,,,GLOBAL SERVEIS FORMATIUS SCP,CURS EINES PRACTIQUES GESTIÓ EMOCIONAL DE L'EMPRESA CAN GAVARRA 20/12/16,722
2017-01-31,1200.0,20,Promoció econòmica,,,"VACUNE GLOBAL EBUSSINES, SL",FORMACIÓ CAN GAVARRA,FA1612-0360
2017-01-31,229.9,20,Promoció econòmica,,,"CONGOST - VIGILANCIA Y SEGURIDAD, SL",VIGILÀNCIA CAN GAVARRA DESEMBRE 2016,212630
2017-01-31,44.9,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",PRODUCTES ALIMENTARIS D'AJUTS,YHN0054
2017-01-31,48.3,21,Gent gran,,,"HICOVEP H.J., S.L.",ROTLLO DE TAULA,1673
2017-01-31,125.0,8,Cultura,,,AMPA ESCOLA PERE CALDERS,COL.LABORACIÓ D'ENTITAT A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,ASSOCIACIÓ AMICS DE POLINYÀ I RODALIES,COL.LABORACIÓ D'ENTITATS A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,ASSOCIACIÓ CULTURAL POLINYÀ STONES,COL.LABORACIÓ ENTITAT CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,ATLETICO POLINYA,COL.LABORACIÓ ENTITAT A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,CLUB CICLISTA POLINYÀ,COL.LABORACIÓ D'ENTITAT A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,CLUB PETANCA POLINYÀ,COL.LABORACIÓ D'ENTITATS A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,ASSOCIACIÓ ESPARTAN@S POLINYÀ,COL.LABORACIÓ D'ENTITATS A LA CAVALCADA REIS 2017,
2017-01-31,125.0,8,Cultura,,,GERMANDAT DE POLINYA,COL.LABORACIÓ D'ENTITATS CAVALCADA REIS 2017,
2017-01-31,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER NAU BRIGADES GENER 2017,0012
2017-02-10,383.69,3,Seguretat ciutadana,,,POLICIA,MANAMENT A JUSTIFICAR PER LA REVISIÓ ETILÒMETRE POLICIA LOCAL,
2017-02-10,436.21,14,Dona i igualtat,,,IGUALTAT,MANAMENT A JUSTIFICAR PER OBSEQUIS PELS PARTICIPANTS CAMINADA DE LA DONA 5/3/17,
2017-02-10,500.0,21,Gent gran,,,GENT GRAN,MANAMENT A JUSTIFICAR  PER ACTIVITATS DE TALLER DE CUINA I FESTA DIJOUS GRAS GENT GRAN,
2017-02-15,16.94,2,Serveis generals,,,FÁBRICA NACIONAL DE MONEDA Y TIMBRE - RCM,EMISSIÓ CERTIFICAT,9160292937
2017-02-15,259.82,3,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES POLICIA DESEMBRE 2016,001349188
2017-02-15,54.02,16,Serveis socials,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLE S SOCIALS DESEMBRE 2016,001351938
2017-02-15,1924.0,1,Presidència-Òrgans de govern,,,"ALAIX I GIMBERT, TÀNIA","Llibre """"L'església de Sant Salvador de Polinyà i les seves pintures""""",1
2017-02-15,150.0,1,Presidència-Òrgans de govern,,,"RUÍZ CARMONA, NADIA (EL JARDINET DE LES FADES)",CENTRE FLORAL FUNERARI,0002
2017-02-15,111.57,2,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA,015.949
2017-02-15,71.39,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,22.76,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,34.16,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,211.21,2,Serveis generals,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,85.0,2,Serveis generals,,,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ ANUNCI APROV INICIAL ORDENANÇA ADM. ELÈCTRONICA,201602007595L
2017-02-15,60.0,2,Serveis generals,,,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ ANUNCI APROV INCIAL PAV TRAM PASSEIG SANLLEHY,201602002225L
2017-02-15,89.25,2,Serveis generals,,,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ ANUNCI CONV CONCURS PARADES VENDA MERCAT,201602004587L
2017-02-15,154.1,2,Serveis generals,,,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ ANUNCI LICITACÓ CONTRACTE MILLORA PAVIMENTS,201502006634L
2017-02-15,3393.59,2,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",MANTENIMIENTO NOMINA EPSILON CONSOL / MANTENIMIENTO RRHH EPSILON CONSOLID / PORTAL EMPLEADO / SIMULACIONES Y PTOS / Peri,N 000441
2017-02-15,228.69,3,Seguretat ciutadana,,,"DRAGCLIC, S.L.",Programa informàtic de gestió policial DRAG. Quota mensual GENER 2017,24
2017-02-15,46.89,3,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,89.01,3,Seguretat ciutadana,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,3.46,3,Seguretat ciutadana,,,"MARCTECNIC POLINYA, S. L.",TINTA SEGELL POLICIA,62089
2017-02-15,46.93,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,34.27,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,18.21,4,Urbanisme,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,8.16,6,Serveis municipals i via pública,,,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CÀRREGA FRONTAL CONTENIDOR CEMENTIRI DESEMBRE 2016,FR/16-462962
2017-02-15,11.0,6,Serveis municipals i via pública,,,"SANTOS JORGE, S.A.",SERVEI MENSUAL CONTENIDORS DE 7M3 PER LA RECOLLIDA DE RESTES VEGETALS,2016 1190
2017-02-15,36090.61,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA RESIDUS DESEMBRE 2016,D 2016/D/47
2017-02-15,144.91,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Recollida restes poda privats davant Institut,D 2016/D/48
2017-02-15,2988.7,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA RESIDUS DESEMBRE 2016,D 2016/D/47
2017-02-15,88.4,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA RESIDUS DESEMBRE 2016,D 2016/D/47
2017-02-15,1438.03,6,Serveis municipals i via pública,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",Servei de conducció i manteniment del recinte del camp de futbol municipal. Mes de Desembre,709-16
2017-02-15,28.66,7,Medi ambient,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,727.98,8,Cultura,,,"ACTIVA LA CULTURA & LA RESIDUAL, SL",SERVEI SALA D'ESTUDI BIBLIOTECA  DEL 9 AL 19 DE GENER 2017,17/03
2017-02-15,5.06,8,Cultura,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-L698-011238
2017-02-15,10890.0,8,Cultura,,,"SANZ ALVAREZ, JOSEFA",Lloguers de 3 Carrosses Cabalgata Reis 2017,125
2017-02-15,1452.0,8,Cultura,,,"ACTIVA LA CULTURA & LA RESIDUAL, SL",ACTUACIÓ CIA FESTA MAJOR HIVERN,17/04
2017-02-15,1350.0,8,Cultura,,,AGRUPACIÓ MUSICAL DEL VALLES,SERVEIS FESTA MAJOR HIVERN,17005
2017-02-15,1391.5,8,Cultura,,,DISFRESSES BARQUET SCP,LLOGUER VESTITS CAVALCADA REIS 2017,2017105
2017-02-15,203.28,8,Cultura,,,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",REPORTATGE CAVALCADA REIS 2017,2017-2
2017-02-15,325.0,8,Cultura,,,"ISAAC ROBLES, ENCARNACIÓN",APERITIU CAVALCADA REIS 2017,01/2017
2017-02-15,950.0,8,Cultura,,,CULTURA,MANAMENT A JUSTIFICAR PER PREMIS I OBSEQUIS GUANYADORS CONCURS INFANTIL CARNESTOLTES ANY 2017,
2017-02-15,950.0,8,Cultura,,,CULTURA,MANAMENT A JUSTIFICAR PER PREMIS I OBSEQUIS GUANYADORS CONCURS CARNESTOLTES ANY 2017,
2017-02-15,793.64,9,"Comunicació, participació ciutadana i qualitat democràtica",,,"MARCTECNIC POLINYA, S. L.","FOTOCÒPIES A4 I TAPES """"ADÉU A LA CARRETERA"""" REUNIÓ ROURE",62090
2017-02-15,7.72,10,Joventut,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-L698-011238
2017-02-15,5.49,11,Educació,,,"TELEFONICA MOVILES, SA (MOVISTAR)",ASCENSOR BADABADOC DESEMBRE 2016,28-A7M0-691384
2017-02-15,58.06,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,30.1,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,8.71,12,Àrea d'atenció a les persones,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,940.48,13,Esports,,,"CARNICAS HERMANOS MOTOS, S.L.",CARN BRASA XXX CURSA POPULAR 2017,A1700013
2017-02-15,306.37,13,Esports,,,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )",TROFEUS,17002
2017-02-15,2271.42,13,Esports,,,"GUANTES BASPIN, S.L.",SAMARRETES CURSA,00011/17
2017-02-15,459.8,13,Esports,,,"MARTINEZ DE HARO,  ANDRÉS",CONTROL INFORMÀTIC XXX CURSA POPULAR 2017,201701
2017-02-15,504.0,13,Esports,,,TOT A CENT,560 MOTXILLES CURSA POPULAR,3
2017-02-15,5.62,13,Esports,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-L698-011238
2017-02-15,11.18,13,Esports,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,794.93,13,Esports,,,"INTEGRACION SOCIAL DE MINUSVALIDOS, SL",Servei de conducció i manteniment del recinte del camp de futbol municipal. Mes de Desembre,709-16
2017-02-15,58.0,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",BEQUES MENJADOR ESCOLA PERE CALDERS DESEMBRE 2016,MJ160A002379
2017-02-15,58.0,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",BEQUES EXTRAESCOLARS ESCOLA PERE CALDERS OCTUBRE CURS 2016-17,MJ160A001032
2017-02-15,937.15,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",BEQUES MENJADOR ALUMNES ESCOLA PERE CALDERS OCTUBRE 2016,MJ160A001030
2017-02-15,29.0,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",BEQUES MENJADOR ESCOLA ROSER CAPDEVILA DESEMBRE 2016,MJ160A002380
2017-02-15,540.0,17,Ocupació,,,"CEREZO AVILA, MARTA",CURS ANGLÈS A1 I A2 DESEMBRE 2016 AL ROURE,56/2016
2017-02-15,90.0,17,Ocupació,,,MUSEU DEL DISSENY DE BARCELONA,RESERVA VISITA MUSEU ALUMNES CFA,
2017-02-15,82.13,18,Serveis de manteniment d'edificis i inversions,,,"SERVEIS VIALS DEL VALLÈS, S.L.U.",SENYALS ALUMINI VIA PÚBLICA,2017//170011
2017-02-15,0.77,18,Serveis de manteniment d'edificis i inversions,,,TELEFONICA DE ESPAÑA,FACTURACION CONCERTADA VARIABLE MODALIDAD: CONCURS DADES - Abono/Ref.Factura: 021896001 - Periodo regular de cuotas: 01/,60-L698-011238
2017-02-15,303.71,18,Serveis de manteniment d'edificis i inversions,,,"SEREMEX - Manteniments i instal. contra incendis SICI 2012, S.L.",MANTENIMENT SISTEMA INCENDIS ESCOLA ROSER CAPDEVILA,1611370
2017-02-15,693.18,18,Serveis de manteniment d'edificis i inversions,,,THYSSENKRUPP ELEVADORES,POR EL SERVICIO DE MANTENIMIENTO DEL NUMERO DE APARATOS INDICADOS Dirección de Instalación: CL/SALVADOR ALLENDE S/N - Po,9000925974
2017-02-15,138.35,18,Serveis de manteniment d'edificis i inversions,,,"SEREMEX - Manteniments i instal. contra incendis SICI 2012, S.L.",AVARIA SISTEMA DETECCIÓ INCENDIS CAMP DE FUTBOL,1610918
2017-02-15,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER NAU BRIGADA FEBRER 2017,0058
2017-02-15,17.4,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT EDIFICI AJUNTAMENT,160299
2017-02-15,37.12,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA POLINYÀ,160298
2017-02-15,9.97,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA","MATERIAL MANTENIMENT CENTRE CÍVIC, ALBARÀ 160292",160292
2017-02-15,97.47,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA,160295
2017-02-15,9.0,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA PERE CALDERS,160294
2017-02-15,25.31,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ROURE,160293
2017-02-15,30.2,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT CAMP DE FUTBOL,160297
2017-02-15,2.55,18,Serveis de manteniment d'edificis i inversions,,,"CANALS BOLAÑOS, ALICIA",MATERIAL MANTENIMENT ESCOLA BRESSOL GINESTA,160301
2017-02-15,44.03,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT AJUNTAMENT,604003393
2017-02-15,359.12,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",MATERIAL MANTENIMENT ESCOLA ROSER CAPDEVILA,161011415
2017-02-15,16.98,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,81.65,18,Serveis de manteniment d'edificis i inversions,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-15,817.36,18,Serveis de manteniment d'edificis i inversions,,,"SEREMEX - Manteniments i instal. contra incendis SICI 2012, S.L.",REVISIÓ TRIMESTRAL SISTEMA INCENDIS AJUNTAMENT,1613603
2017-02-15,280.36,18,Serveis de manteniment d'edificis i inversions,,,"SEREMEX - Manteniments i instal. contra incendis SICI 2012, S.L.",RECÀRREGA EXTINTORS AJUNTAMENT,1613602
2017-02-15,27.59,18,Serveis de manteniment d'edificis i inversions,,,"SEREMEX - Manteniments i instal. contra incendis SICI 2012, S.L.",MANTENIMENT EXTINTORS AAPP,1609999
2017-02-15,32.01,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-026660
2017-02-15,19.33,20,Promoció econòmica,,,"TELEFONICA MOVILES, SA (MOVISTAR)",CONSUM LINEAS MOBILS DESEMBRE 2016,28-A7U1-038258
2017-02-20,400.0,20,Promoció econòmica,,,"ROMAN MARTIN, GUILLERMO",PREMI CONCURS APARADORS ANY 2016,
2017-02-28,934.12,1,Presidència-Òrgans de govern,,,"2000 PUBLIMARK, SL",BOLÍGRAFS ALCALDIA,A/19197
2017-02-28,96.75,2,Serveis generals,,,"JM BRUNEAU ESPAÑA, S.A.",MATERIAL OFICINA,013.773
2017-02-28,127.05,2,Serveis generals,,,"GRAFIQUES MOGENT, SL",Llibre per enquadernar amb tapa dura ''REGISTRE D'EXHORTS'',2012484
2017-02-28,300.0,2,Serveis generals,,,"SÁNCHEZ ORTIZ, JUAN JOSÉ",PRÀCTIQUES ACADÈMIQUES EXTERNES A LA POLICIA LOCAL,
2017-02-28,172.74,2,Serveis generals,,,SERVICIOS MICROINFORMÁTICA S.A.,IMPRESSORA JUTJAT DE PAU,17C1 000460
2017-02-28,543.77,2,Serveis generals,,,ORGANISME GESTIO TRIBUTARIA,PREMI RECAPTACIÓ FEBRER MULTES,
2017-02-28,5542.7,2,Serveis generals,,,ORGANISME GESTIO TRIBUTARIA,PREMI RECAPTACIO FEBRER,
2017-02-28,322.66,3,Seguretat ciutadana,,,"USIS GUIRAO, S.L.","MATERIAL POLICIA LOCAL (LLANTERNES,...)",F17 0014
2017-02-28,53.74,4,Urbanisme,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES BRIGADA DESEMBRE 2016,001349290
2017-02-28,24282.76,5,Obres,,,SEMMA SM Savall 2014 SL,AD 10954/16 AD 10955/16 OBRES PLAÇA C/RAMONEDA,Emit-. 002
2017-02-28,0.73,5,Obres,,,SEMMA SM Savall 2014 SL,AD 10954/16 AD 10955/16 OBRES PLAÇA C/RAMONEDA,Emit-. 002
2017-02-28,76.76,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Recollida de residus en l'escola Roser Capdevila,D 2017/D/3
2017-02-28,6.15,6,Serveis municipals i via pública,,,"INNOVET-98,S.L.  - MASCAROL",INCINERACIÓ RESTES ANIMALS,44816
2017-02-28,275.0,6,Serveis municipals i via pública,,,PUNT VERD SERVEIS SAT CAT,ELIMINACIÓ PODA DESEMBRE 2016,006195
2017-02-28,34487.34,6,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",Facturació quota mensual Neteja Viaria Gener17 / . - Servei Neteja Viaria Gener17 / . - Neteja Viaria Sector C Gener,D 2017/D/1
2017-02-28,2297.69,6,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA GENER 2017,9712
2017-02-28,24549.18,6,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","Facturació del servei corresponent a la """"Conservac ió i manteniment de la jardineria dels espais públics de Polinyà dura",P 00001
2017-02-28,5662.8,7,Medi ambient,,,"MARCADIFERRENCIA, SL",BOC'N'ROLL PER LES ESCOLES,17014
2017-02-28,1415.7,7,Medi ambient,,,"MARCADIFERRENCIA, SL",Boc'n'Roll INSTITUT CAMPANYA SENSIBILITZACIÓ AMBIENTAL,16671
2017-02-28,800.0,8,Cultura,,,"METALUNDIA, SL",2 BUCKS PER A CÒMICS BIBLIOTECA MPAL,A 10
2017-02-28,848.6,11,Educació,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",ADQUISICIÓ I REPOSICIÓ ESTRIS DE CUINA EBM BADABADOC I GINESTA,
2017-02-28,98.0,13,Esports,,,ESPORTS,BEGUDES CURSA,201/24
2017-02-28,51.85,13,Esports,,,ESPORTS,DOMINI CURSA POPULAR - BESTRETA,7150159705
2017-02-28,15.0,13,Esports,,,ESPORTS,MATERIAL CURSA - BESTRETA,01/17
2017-02-28,7.2,13,Esports,,,ESPORTS,CÒPIA CLAU SERRETA - BESTRETA,161146
2017-02-28,400.0,16,Serveis socials,,,"KA, ELHADJI THIEBO",AJUT LLOGUER,
2017-02-28,645.45,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",MENJADOR ALUMNES BECATS ESCOLA PERE CALDERS DESEMBRE 2016,MJ160A002378
2017-02-28,243.41,17,Ocupació,,,AFIS - Corredoria d'assegurances,POL ACCID COL CURS OPERACIONS AUXILIARS ENREGIST I TRSCT DADES DEL 21/12/16 AL 30/10/17,170031
2017-02-28,243.41,17,Ocupació,,,AFIS - Corredoria d'assegurances,POL ACCID COL CURS FORM ATENCIÓ SOCIOSANITARIA DEL 21/12/16 AL 30/10/17,170032
2017-02-28,220.0,17,Ocupació,,,"ROIG RAIG, LAURA","CURS TRACTAMENT DADES, TEXTOS I DOCUMENTACIÓ",401170001
2017-02-28,93.97,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC DEIXALLERIA DEL 15/11/16 AL 04/01/17,082020772611 0228 P1M701N0038957
2017-02-28,15.49,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 14/12/16 AL 03/01/17,040018965934 0261 S1M701N0016792
2017-02-28,555.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 15/11/16 AL 04/01/17,082020696511 0232 P1M701N0038954
2017-02-28,708.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC DEL 30/11/16 AL 30/12/16,999435541267 0645 P1M701N0001865
