#Data,Import,Orgànica,Area,Funcional,Econòmica,Nom terc.,Text lliure,Document
2014-11-19,136.94,18,Serveis de manteniment d'edificis i inversions,321,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS ESCOLA ROSER CAPDEVILA DEL 05/07/14 AL 07/08/14,FE14321153465382
2014-11-19,192.23,18,Serveis de manteniment d'edificis i inversions,340,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS CAMP DE FUTBOL DEL 05/07/14 AL 07/08/14,FE14321153465377
2014-11-19,464.4,06,Serveis municipals i via pública,169,22713,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA AGOST 2014,1 141352
2014-11-19,383.13,18,Serveis de manteniment d'edificis i inversions,321,21200,"CANNON HYGIENE, S.A.",CONTENIDORS HIGIÈNICS A ESCOLES 1er SEMESTRE 2014,6410
2014-11-19,181.5,18,Serveis de manteniment d'edificis i inversions,321,21200,"JORDI L'ESPIGOL JARDINER, S.L.",TALAR ARBRE DESBROSSAMENT TERRENY IES,8839
2014-11-19,899.27,06,Serveis municipals i via pública,169,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA SETEMBRE 2014,MT-87
2014-11-19,163.99,02,Serveis generals,920,20600,"ABAST SYSTEMS, SA",RENTING PC'S OCTUBRE 2014,14002418
2014-11-19,317.73,02,Serveis generals,920,20600,"ABAST SYSTEMS, SA",RENTING PC'S OCTUBRE 2014,14002416
2014-11-19,476.74,18,Serveis de manteniment d'edificis i inversions,169,21000,"TRANSPORTES Y EXCAVACIONES RIBERA, S.A.",ACONDICIONAMENT CAMÍ POSTERIOR PISTA POLIESPORTIVA,48177
2014-11-19,128.33,01,Presidència-Òrgans de govern,912,22601,CAN COLL,DINAR REUNIÓ ALCALDIA,P1027439
2014-11-19,52.27,03,Seguretat ciutadana,130,21500,"BASSO,S.A.",COPIES POLICIA,1/144489
2014-11-19,195.42,20,Promoció econòmica,430,21500,"BASSO,S.A.",CÒPIES CAN GAVARRA,1/144492
2014-11-19,200.0,02,Serveis generals,920,22603,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,ANUNCI ORDENANÇA CONVIVENCIA,AB/1412274
2014-11-19,287.12,20,Promoció econòmica,430,21500,"BASSO,S.A.",COPIES CAN GAVARRA,144830
2014-11-19,65.0,02,Serveis generals,920,21500,"BASSO,S.A.",COPIES SERVEIS GENERALS,144829
2014-11-19,210.16,02,Serveis generals,920,21500,"BASSO,S.A.",COPIES TERRITORI,144826
2014-11-19,29.22,16,Serveis socials,232,48003,"MARCTECNIC POLINYA, S. L.",MOTXILLES S.SOCIALS,41503
2014-11-19,27.94,16,Serveis socials,232,48000,"GEDESCO, S.A. - MAHESO",PANGA BANC D'ALIMENTS,PV302298
2014-11-19,151.25,01,Presidència-Òrgans de govern,912,22601,"PRIETO ALDANA, CARMEN - LA FLORISTERIA DE CARMEN",CENTRE MORTUORI M.R.,29/14
2014-11-19,36.3,01,Presidència-Òrgans de govern,912,22601,"PRIETO ALDANA, CARMEN - LA FLORISTERIA DE CARMEN",ORQUIDEA NAIXEMENT,28/14
2014-11-19,36.6,16,Serveis socials,232,48003,"ENDERMAR COLECTIVIDADES, SL",MENÚS F.Y. ESCOLA ROSER CAPDEVILA,14413
2014-11-19,1321.32,18,Serveis de manteniment d'edificis i inversions,169,21000,"EXCATRANS MARTINEZ, SL",DIFERENTS TREBALLS A ESCOLES,00639
2014-11-19,1610.44,18,Serveis de manteniment d'edificis i inversions,160,20200,"JOMAG, SL",LLOGUER NAU BRIGADA NOVEMBRE 2014,0406
2014-11-27,353.79,03,Seguretat ciutadana,130,22103,"DISA PENINSULA, S.L.U.",BENZINA POLICIA OCTUBRE 2014,001122847
2014-11-27,39167.69,06,Serveis municipals i via pública,162,22700,"SERVICIOS SEMAT, S.A.",Facturació Recollida de Residus: OCTUBRE 2014,00019
2014-11-27,2297.68,06,Serveis municipals i via pública,169,22716,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA D1 OCTUBRE 2014,8875
2014-11-27,22318.66,06,Serveis municipals i via pública,169,22716,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",Conservac ió i manteniment de la jardineria dels espais públics de Polinyà OCTUBRE 2014,00011
2014-11-27,29464.87,06,Serveis municipals i via pública,163,22700,"SERVICIOS SEMAT, S.A.",Facturació Recollida de Residus: OCTUBRE 2014,00019
2014-11-27,337.51,18,Serveis de manteniment d'edificis i inversions,320,21200,"PLANA FABREGA SABADELL, SL",MANTENIMENT ANUAL AL.LARMA CASAL GENT GRAN FINS OCT.2015,CP-SA1403231
2014-11-27,292.55,18,Serveis de manteniment d'edificis i inversions,320,21200,"PLANA FABREGA SABADELL, SL",PRÒRROGA CONTRACTE RECEPCIÓ ALARMES ROURE DE L'1/10/14 A L/1/10/15,CP-SA1403089
2014-11-27,149.89,17,Ocupació,240,21500,"EQUIPS D'OFICINA SALVANS, S.L.","5350 BN ANT: 0 ACT: 9748 UBI: Formació d'Adults """"El Roure"""" (Srta. Yolanda) / 5350 CL ANT: 0 ACT: 3847 UBI: Formació d'Ad",1404007
2014-11-27,1215.45,03,Seguretat ciutadana,130,20400,"ARVAL SERVICE LEASE, S.A.",RENTING TOYOTA 5746HCH,2014435578
2014-11-27,108.9,02,Serveis generals,920,20500,"SIEMENS RENTING, S.A.",FOTOCOPIES RECEPCIÓ 28/11 - 27/12,0093126916
2014-11-27,10487.01,05,Obres,155,61900,"VIALITAT I SERVEIS, SL",CERTIFICACIÓ 3 LIQUIDACIÓ OBRES REPARACIÓ PAVIMENTACIÓ I XARXA DRENATGES PASSEIG DE L'ESGLÈSIA,3
2014-11-27,1391.5,16,Serveis socials,232,22706,"GONZALEZ BODEGUERO, CARMEN",DINAMITZACIÓ CASAL GENT GRAN OCTUBRE 2014,09/14
2014-11-27,64.12,11,Educació,320,20500,BNP PARIBAS LEASE GROUP SA  ( SUCURSAL ESPAÑA ),RENTING FOTOCOPIADORA GINESTA OCTUBRE 2014,FLLASC32811
2014-11-27,26978.69,06,Serveis municipals i via pública,169,22700,"SERVICIOS JAF, SA",NETEJA DIFERENTS EDIFICIS MUNICIPALS QUOTA OCTUBRE 2014,3166
2014-11-27,1535.19,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,536.71,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,542.65,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,171.7,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,357.63,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,235.95,02,Serveis generals,920,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,325.77,03,Seguretat ciutadana,130,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,166.52,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,166.36,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,343.69,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,131.3,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,43.12,03,Seguretat ciutadana,130,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,234.0,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,227.65,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,134.14,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,186.45,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,163.85,04,Urbanisme,150,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,45.02,08,Cultura,330,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,63.91,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,60.72,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,51.76,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,33.57,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,20.07,08,Cultura,330,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,96.55,08,Cultura,332,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,240.24,10,Joventut,330,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,749.46,11,Educació,320,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,10.89,11,Educació,320,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,10.89,11,Educació,320,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,8.78,11,Educació,320,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,8.49,12,Àrea d'atenció a les persones,929,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,190.39,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,189.08,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,235.84,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,150.73,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,100.11,12,Àrea d'atenció a les persones,929,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,44.0,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,39.82,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,139.02,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,30.66,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,12.76,13,Esports,340,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,102.31,18,Serveis de manteniment d'edificis i inversions,160,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,139.97,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,147.37,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,13.89,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,107.72,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,25.63,18,Serveis de manteniment d'edificis i inversions,160,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,450.72,20,Promoció econòmica,430,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,204.62,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,173.57,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,23.95,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,97.43,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,52.04,20,Promoció econòmica,430,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,31.45,17,Ocupació,241,22605,"MARCTECNIC POLINYA, S. L.",CARPETES PERSONALITZADES EL ROURE,41502
2014-11-27,4211.36,05,Obres,155,21300,"ETRA BONAL, S.A.",PRESA CORRENT MERCAT SETMANAL,14/01424
2014-11-27,94.1,17,Ocupació,241,22605,FARMÀCIA TERESA PÉREZ,MATERIALS PER CURSOS,O000102/2014
2014-11-27,4692.0,17,Ocupació,241,22605,TRILLO GALLARDO TERESA (AULA OFIMATICA),FORMACIÓ CURSOS SETEMBRE 2014.,A141/2014
2014-11-27,77.79,18,Serveis de manteniment d'edificis i inversions,169,22199,"COMERCIAL LIDER, S.A.",MATERIALS ELECTRICS,404002454
2014-11-27,36.3,18,Serveis de manteniment d'edificis i inversions,169,22199,MACOPOL,BIG BAG,140212
2014-11-27,1811.55,18,Serveis de manteniment d'edificis i inversions,169,22199,MACOPOL,MATERIALS VIA PUBLICA,140213
2014-11-27,35.09,18,Serveis de manteniment d'edificis i inversions,169,22199,MACOPOL,MATERIALS,140214
2014-11-27,184.49,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA,253597
2014-11-27,54.09,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA,253598
2014-11-27,6.78,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT AJUNTAMENT,253599
2014-11-27,23.23,18,Serveis de manteniment d'edificis i inversions,169,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL MANTENIMENT EBM BADABADOC,253600
2014-11-27,108.9,07,Medi ambient,179,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",ENGANXADA CARTELLS MEDI AMBIENT,1802
2014-11-27,163.35,07,Medi ambient,179,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",ENGANXADA CARTELLS MEDI AMBIENT,1802
2014-11-27,989.78,17,Ocupació,240,62601,SERVICIOS MICROINFORMÁTICA S.A.,2 PORTATILS EL ROURE,14C1-018141
2014-11-27,94.38,18,Serveis de manteniment d'edificis i inversions,340,21200,"SERVICIOS JAF, SA",NETEJA ZONES VOLTANT PISTA POLIESPORTIVA PER AIGUA ESTANCADA,3034
2014-11-27,22.56,17,Ocupació,241,22605,"MARCTECNIC POLINYA, S. L.",CARPETES PERSONALITZADES EL ROURE,41502
2014-11-27,3630.0,20,Promoció econòmica,430,22608,"GETTING CONTACTS, S.L.",LOGINCAT,2014-126
2014-11-27,231.0,20,Promoció econòmica,430,22608,"VEUX ROAD BUSINESS, SL",COFFEE BREAK 16/10/14,6854
2014-11-27,127.05,18,Serveis de manteniment d'edificis i inversions,321,21200,"ECOCLIMA VALLÈS, SL",MANTENIMENT PREVENTIU CLIMA ESCOLA POLINYA,EC-78
2014-11-27,833.22,18,Serveis de manteniment d'edificis i inversions,321,21200,"ECOCLIMA VALLÈS, SL",SUBST. BOMBA AIGUA ESCOLA BRESSOL GINESTA,PI-44
2014-11-27,28.58,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIO AGOST,AGOST
2014-11-27,29.04,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURA JULIOL,JULIOL
2014-11-27,13.12,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ OCTUBRE,OCTUBRE
2014-11-27,19.94,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",MOBILS FACTURACIÓ SETEMBRE,SETEMBRE
2014-11-27,9.63,07,Medi ambient,179,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",TELEFONS MOBILS FACTURACIÓ NOVEMBRE,NOVEMBRE
2014-11-27,137.73,13,Esports,340,22200,TELEFONICA DE ESPAÑA,TELEFONS FIXES OCTUBRE,OCTUBRE
2014-11-27,107.08,17,Ocupació,240,21500,"EQUIPS D'OFICINA SALVANS, S.L.","5350 BN ANT: 0 ACT: 9748 UBI: Formació d'Adults """"El Roure"""" (Srta. Yolanda) / 5350 CL ANT: 0 ACT: 3847 UBI: Formació d'Ad",1404007
2014-11-27,30.64,04,Urbanisme,150,22699,"FIGUEROLA NOUS PROJECTES, S.L.",PLÀNOLS URBANISME,1-28837
2014-11-27,26.26,04,Urbanisme,150,21400,"NEUMATICOS POLINYA, S.L.",MANTENIMENT VEHICLES,A 14002538
2014-11-27,305.33,06,Serveis municipals i via pública,162,22700,"SERVICIOS SEMAT, S.A.",Retirada de 8 contenidors de rebost i 2 d¿orgànica i buidatge a contenidors de la via pública els dies 4 i 5 d¿Octubre a,00018
2014-11-27,464.4,06,Serveis municipals i via pública,169,22713,"CATALANA DE CLIMA I C.LLONCH,S.L.",MANTENIMENT CLIMA SETEMBRE 2014,1 141400
2014-11-27,760.0,02,Serveis generals,231,16200,INSTITUT DE SEGURETAT PÚBLICA DE CATALUNYA,MATRICULA CURS CERTIF.TEC.PREV.SEGURETAT INCENDIS EMILI PEREZ,737/2014
2014-11-27,538.01,08,Cultura,338,22612,"ETRA BONAL, S.A.",INSTAL·LACIÓ I DESMUNTATGE OMBRACLE RAMBLA ACTES 11 DE SETEMBRE,14/01423
2014-11-27,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ BASES 2 PLACES PROMOCIO INTERNA POLICIA LOCAL,201402006382L
2014-11-27,351.8,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,PUBLICACIÓ MODIFICACIÓ ORDENANÇA GESTIÓ EXERCICI 2015,201402006383L
2014-12-15,12922.8,04,Urbanisme,150,22706,GEOVINCLES,ASSIST. TECNICA SERVEIS IMPLANTACIÓ I MANT- SIG (60% TREBALLS - FASE 3),114
2014-12-15,524.76,14,Dona i igualtat,232,22706,ASSISTÈNCIA I GESTIÓ INTEGRAL,SERVEI ATENCIÓ PSICOLOGICA  OCTUBRE 2014,A/2292
2014-12-15,211.75,03,Seguretat ciutadana,130,21900,"DRAGCLIC, S.L.",PROGRAMA INFORMATIC GESTIO POLICIAL NOVEMBRE 2014,251-2014
2014-12-15,468.98,02,Serveis generals,920,22002,"IOSS INTERNATIONAL OFFICE SOLUTIONS & SUPPLIES, S.L.",COMPRA TONNERS AJUNTAMENT,201408386
2014-12-15,4214.92,06,Serveis municipals i via pública,162,22700,"CESPA GESTIÓN DE RESIDUOS, S.A.",UTILITZACIÓ PLANTA CAN BARBA SETEMBRE 2014,14J9PZ000084
2014-12-15,10585.19,06,Serveis municipals i via pública,162,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,UTILITZACIÓ PLANTA CTR. VACARISSES NOVEMBRE 2014,343/2014
2014-12-15,261.27,06,Serveis municipals i via pública,162,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,UTILITZACIÓ PLANTA INTERCOMARCAL SABADFELL NOVEMBRE 2014,358/2014
2014-12-15,59.99,06,Serveis municipals i via pública,162,22700,"EMBALAJES MONTE, SL",PALETS,2014 183
2014-12-15,75.79,06,Serveis municipals i via pública,162,22700,"TERRASSA NETA, S.A.",TRANFERENCIA D'ENVASOS OCTUBRE 2014,2014/3295
2014-12-15,8.16,06,Serveis municipals i via pública,162,22700,"FOMENT DEL RECICLATGE, S.A.",LLOGUER CARREGA FRONTAL CEMENTIRI OCTUBRE 2014,FR/14-406341
2014-12-15,3778.57,06,Serveis municipals i via pública,162,22700,"SERVICIOS SEMAT, S.A.",Canvi de les caixes de la Deixalleria pels mesos de:  / Juliol-14: 7 Caixes / Agost-14: 6 Caixes / Setembre-14: 8 Caixes,00022
2014-12-15,3238.77,06,Serveis municipals i via pública,162,22700,"SERVICIOS SEMAT, S.A.",Canvi de les caixes de la Deixalleria pels mesos de:  / Abril-14: 6 Caixes / Maig-14: 7 Caixes / Juny-14: 5 Caixes,00021
2014-12-15,213.31,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",SALUD LABORAL NOVEMBRE 2014,F14134072ND
2014-12-15,1057.12,06,Serveis municipals i via pública,169,22709,"URBE SBD,SL",Manteniment dels jocs infantils CAN ROVIRA OCTUBRE 2014,102629
2014-12-15,50.76,02,Serveis generals,920,22201,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",ENVIAMENTS POSTALS OCTUBRE 2014,20140611
2014-12-15,101.64,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI FEBRER 2014,A00035044
2014-12-15,59.87,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI MARÇ 2014,A00035307
2014-12-15,3.13,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI GENER 2014,A00034788
2014-12-15,172.82,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI GENER 2014,A00034788
2014-12-15,171.44,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEIS DE JULIOL 2014,A00036369
2014-12-15,135.22,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEIS DEL MES DE SETEMBRE 2014,A00036840
2014-12-15,193.76,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI DE MAIG 2014,A00035837
2014-12-15,99.61,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI D'ABRIL 2014,A00035576
2014-12-15,65.64,02,Serveis generals,920,22299,"SERVI-TRANS POLINYA, S.L.",SERVEI DE JUNY 2014,A00036097
2014-12-15,90.75,18,Serveis de manteniment d'edificis i inversions,920,21200,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),TREBALL EN NINTXUL Nº. 72 CEMENTIRI,A/2014080
2014-12-15,32.44,08,Cultura,330,21500,PAPERERIA MARIA CRISTINA GRUP,FOTOCOPIES BIBLIOTECA,950334
2014-12-15,6.27,11,Educació,320,21500,"BASSO,S.A.",COPIES ESCOLA BRESSOL GINESTA OCT.2014,1/145204
2014-12-15,242.97,15,Salut i consum ,313,22709,ASSOCIACIO OLESCAN,RECOLLIDA 10 GOSSOS I 1 GAT,197
2014-12-15,3629.03,15,Salut i consum ,313,22709,ASSOCIACIO OLESCAN,RECOLLIDA 10 GOSSOS I 1 GAT,197
2014-12-15,120.0,08,Cultura,332,22609,PROJECTES ELET,SESSIÓ HORA CONTE 17/10,062/082
2014-12-15,149.12,11,Educació,323,22610,"LLIBRERIA PAES, S.C.P.",COMPRA LLIBRES BIBLIOTECA,293997-1
2014-12-15,818.79,16,Serveis socials,233,22608,"TELEVIDA SERVICIO SOCIOSANITARIO, S.L.",SERVEI TELEASSISTENCIA DOMICILIARIA OCTUBRE 2014..,FC-013957
2014-12-15,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,SERVEI MANTENIMENT SETEMBRE 2014,140369
2014-12-15,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,SERVEI MANTENIMENT OCTUBRE 2014,140416
2014-12-15,66.55,07,Medi ambient,169,20200,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",MODUL C/JOAN MIRO OCTUBRE 2014,1319/14
2014-12-15,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"CANO DE ARRIBAS, JOSEP",FOTOS FIRA PAGESIA,41/14
2014-12-15,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"CANO DE ARRIBAS, JOSEP",FOTOS 15 ANYS BIBLIOTECA MUNICIPAL,42/14
2014-12-15,641.3,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"GRAFIQUES MOGENT, SL",AGENDA Nº 73 OCTUBRE 2014,2009914
2014-12-15,792.55,09,"Comunicació, participació ciutadana i qualitat democràtica",923,22602,"GRAFIQUES MOGENT, SL",AGENDES NOVEMBRE 2014,2009969
2014-12-15,73.0,02,Serveis generals,920,22002,"IOSS INTERNATIONAL OFFICE SOLUTIONS & SUPPLIES, S.L.",COMPRA TONNERS AJUNTAMENT,201408386
2014-12-15,20.51,02,Serveis generals,920,22002,SERVICIOS MICROINFORMÁTICA S.A.,CABLE HDMI M/M 5M HIGH SPEED,14C1-020524
2014-12-15,7373.89,06,Serveis municipals i via pública,169,22700,"CLECE, SA",NETEJA COLEGI PERE CALDERS OCTUBRE 2014,602160003414FAC
2014-12-15,6641.92,06,Serveis municipals i via pública,169,22700,"CLECE, SA",NETEJA ESCOLA ROSER CAPDEVILA OCTUBRE 2014,602160003314FAC
2014-12-15,2982.09,06,Serveis municipals i via pública,169,22700,"CLECE, SA",NETEJA ESCOLA BRESSOL BADABADOC OCTUBRE 2014,602160003514FAC
