#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2017-07-31,29.68,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",Quota de renting referent a la ADJUDICACIÓ DEL CONTRACTE DE SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA
2017-07-31,46.81,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",Quota de renting referent a la ADJUDICACIÓ DEL CONTRACTE DE SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA
2017-07-31,224.3,03,Seguretat ciutadana,,,"ZENON DIGITAL RADIO, SL.",Quota de renting referent a la ADJUDICACIÓ DEL CONTRACTE DE SUBMINISTRAMENT DE 14 TERMINALS PORTÀTILS HOMOLOGATS PER LA
2017-07-31,4000,19,Àmbit de solidaritat,,,ASSOCIO OHANA SOMRIUES PEL MON,Subvenciones: 2017/2017/3/611211/000/ Atorgament de subvenció a l`Associació Ohana Somriures pel món per al projecte M
2017-07-31,1025,13,Esports,,,FUTBOL SALA POLINYA,Subvenciones: 2016/2016/3/611208/000/ G60359106/ Subvenció de col·laboració entre l`Ajuntament de Polinyà i el Fútbo
2017-07-31,4197.81,13,Esports,,,FUTBOL SALA POLINYA,Subvenciones: 2017/2017/3/611210/000/ Subvenions de col·laboració entre l`Ajuntament i el Futbol Sala Polinyà
2017-07-31,1725.49,08,Cultura,,,GERMANDAT DE POLINYA,Subvenciones: 2016/2016/3/611201/000/ G58918970/ Convocatòria subvenció per projectes/activitats destinats entitats
2017-08-02,6938.46,16,Serveis socials,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,SERVEI SAD FEBRER 2017
2017-08-02,8357.24,16,Serveis socials,,,CONSELL COMARCAL DEL VALLES OCCIDENTAL,SERVEI SAD MARÇ 2017
2017-08-08,30.8,02,Serveis generals,,,BANCO SANTANDER S.A.,ARRENDAMENT FINANCER VEHICLE POLICIAL QUOTA 17 DE 48
2017-08-08,391.32,03,Seguretat ciutadana,,,BANCO SANTANDER S.A.,ARRENDAMENT FINANCER VEHICLE POLICIAL QUOTA 17 DE 48
2017-08-08,669.2,03,Seguretat ciutadana,,,BANCO SANTANDER S.A.,ARRENDAMENT FINANCER VEHICLE POLICIAL QUOTA 17 DE 48
2017-08-08,96.07,12,Àrea d'atenció a les persones,,,"BBVA RENTING, SA",ARRENDAMENT FINANCER FOTOCOPIADORA AT. PERSONES FEBRER 2015
2017-08-08,96.07,12,Àrea d'atenció a les persones,,,"BBVA RENTING, SA",ARRENDAMENT FINANCER FOTOCOPIADORA AT. PERSONES GENER 2015
2017-07-31,6182,10,Joventut,,,7 D'AVENTURA S.L.,CASAL DE JOVES SORTIDA PORT AVENTURA
2017-08-30,231,11,Educació,,,AMPA EBM GINESTA,Subvenciones: 2016/2016/3/611213/000/ G64913304/ Convocatoria subvencions  entitats AMPA centre educatius públics de
2017-08-30,636.36,11,Educació,,,AMPA ESCOLA POLINYA,Subvenciones: 2016/2016/3/611213/000/ G65623167/ Convocatoria subvencions  entitats AMPA centre educatius públics de
2017-08-30,1060,13,Esports,,,AMPA ESCOLA ROSER CAPDEVILA,Subvenciones: 2016/2016/3/611212/000/ G63570808/ Convòcatoria subvencions destinades a entitats educatives (AMPES) e
2017-08-30,390,11,Educació,,,AMPA ESCOLA ROSER CAPDEVILA,Subvenciones: 2016/2016/3/611213/000/ G63570808/ Convocatoria subvencions  entitats AMPA centre educatius públics de
2017-08-30,184.7,20,Promoció econòmica,,,"BASSO,S.A.",COPIES CAN GAVARRA DEL 28/5 AL 30/06
2017-08-30,362.27,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",PLAFON SUEDE LED 4X3W  BRIGADA
2017-08-30,128.9,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",ESCALERA ALUMINIO AJUNTAMENT
2017-08-30,128.9,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",ESCALERA ALUMINIO BIBLIOTECA
2017-08-30,285.43,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",CLAVIJA PROT 025 / PROLONGADORA PROT 225 / 400 BRIDAS REF 2278 / 23 MTS CABLE 5X10
2017-08-30,646.38,03,Seguretat ciutadana,,,DEID ESPORT SLU,BANCS VESTIDORS POLICIA LOCAL
2017-08-30,65.2,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,148.83,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,227.07,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,148.83,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,8.99,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,95.76,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,14.84,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,189.75,06,Serveis municipals i via pública,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT  CLIMA DIFERENTS DEPENDENCIES MUNICIPALS JULIOL 2017
2017-08-30,297.5,18,Serveis de manteniment d'edificis i inversions,,,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA JULIOL 2017
2017-08-30,22.89,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 03-05-2017 a 02-06-2017
2017-08-30,24.42,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA XXI, S.L.U.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 02-06-2017 a 04-07-2017
2017-08-30,642.2,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 31-05-2017 a 30-06-2017
2017-08-30,2273.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CASAL GENT GRAN De 31-05-2017 a 30-06-2017
2017-08-30,950.64,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CTRA. SENTMENAT 70 BXS-1 De 25-05-2017 a 28-06-2017
2017-08-30,475.26,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 26-05-2017 a 29-06-2017
2017-08-30,217.65,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISTA POLIESPORTIVA De 26-05-2017 a 28-06-2017
2017-08-30,482.52,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP FUTBOL De 31-05-2017 a 30-06-2017
2017-08-30,903.46,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAN GAVARRA De 31-05-2017 a 30-06-2017
2017-08-30,927.48,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 04-05-2017 a 30-06-2017
2017-08-30,1329.21,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA ROSER CAPDEVILA De 31-05-2017 a 30-06-2017
2017-08-30,416.6,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 26-05-2017 a 28-06-2017
2017-08-30,701.52,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL GINESTA De 31-05-2017 a 30-06-2017
2017-08-30,356.57,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 30-04-2017 a 31-05-2017
2017-08-30,343.24,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ATENCIÓ A LES PERSONES De 25-05-2017 a 28-06-2017
2017-08-30,346.81,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CASAL DE JOVES De 25-05-2017 a 27-06-2017
2017-08-30,166.74,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC 31/3 al 31/5/17
2017-08-30,683.54,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 03-05-2017 a 04-07-2017
2017-08-30,701.95,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC PISCINA MUNICIPAL De 26-05-2017 a 28-06-2017
2017-08-30,288.91,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CENTRE CIVIC De 26-05-2017 a 28-06-2017
2017-08-30,137.89,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 31-03-2017 a 31-05-2017
2017-08-30,586.38,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 25-05-2017 a 28-06-2017
2017-08-30,428.56,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 25-05-2017 a 27-06-2017
2017-08-30,779.14,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA BRESSOL BADABADOC De 25-05-2017 a 28-06-2017
2017-08-30,87.42,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 31-03-2017 a 01-05-2017
2017-08-30,1423.92,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ESCOLA PERE CALDERS De 31-05-2017 a 30-06-2017
2017-08-30,210.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 31-03-2017 a 31-05-2017
2017-08-30,187.71,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC NAU DE BRIGADES De 26-05-2017 a 29-06-2017
2017-08-30,359.04,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 04-05-2017 a 03-07-2017
2017-08-30,94.62,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 04-05-2017 a 03-07-2017
2017-08-30,1211.03,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC AJUNTAMENT De 25-05-2017 a 28-06-2017
2017-08-30,691.45,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 25-05-2017 a 28-06-2017
2017-08-30,220.93,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 31-03-2017 a 31-05-2017
2017-08-30,107.91,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 05-05-2017 a 03-07-2017
2017-08-30,320.4,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC DEL 31/3 AL 31/5/17
2017-08-30,356.9,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 04-05-2017 a 03-07-2017
2017-08-30,136.06,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC CAMP DE FUTBOL De 30-04-2017 a 31-05-2017
2017-08-30,90.27,18,Serveis de manteniment d'edificis i inversions,,,"ENDESA ENERGIA,S.A.",CONSUM ELECTRIC ENLLUMENAT PUBLIC De 28-02-2017 a 31-03-2017
2017-08-30,10340.24,06,Serveis municipals i via pública,,,"ETRA BONAL, S.A.",MANTENIMENT ENLLUMENAT PÚBLIC JUNY 2017
2017-08-30,3327.5,20,Promoció econòmica,,,FUNDACIÓ EURECAT,PROGRAMA PILOT DE DIAGNÒSTICS TECNOLÒGICS EN L'ÀMBIT DE LA LOGÍSTICA
2017-08-30,485.29,02,Serveis generals,,,"GRACIÁN FAJARNÉS, CARLOS",ABONAMENT COSTES PROCESSALS JUDICI VERBAL 230/2011
2017-08-30,427.05,18,Serveis de manteniment d'edificis i inversions,,,"ILUNION LIMPIEZA Y MEDIOAMBIENTE, SAU",NETEJA CAN GAVARRA JULIOL 2017
2017-08-30,418.3,11,Educació,,,INSTITUT D'EDUCACIO SECUNDARIA POLINYA,Subvenciones: 2016/2016/3/611214/000/ S5800027D/ Convocatòria per atorgament de subvencions als centres eudcatius pú
2017-08-30,1200,21,Gent gran,,,"ISAAC ROBLES, ENCARNACIÓN",CATERINGS GENT GRAN
2017-08-30,1610.44,18,Serveis de manteniment d'edificis i inversions,,,"JOMAG, SL",LLOGUER NAU BRIGADA AGOST 2017
2017-08-30,221.39,18,Serveis de manteniment d'edificis i inversions,,,"JORDI L'ESPIGOL JARDINER, S.L.",DESBROÇ I NETEJA  D' ATENCIÓ A LES PERSONES JULIOL 2017
2017-08-30,2297.68,06,Serveis municipals i via pública,,,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA JULIOL 2017
2017-08-30,962.44,02,Serveis generals,,,LOCALRET,QUOTA 2017
2017-08-30,51.92,02,Serveis generals,,,"MARCTECNIC POLINYA, S. L.",FECHADOR 4726 EL ROURE
2017-08-30,201.44,20,Promoció econòmica,,,PACTE IND.REGIO METROPOLITANA BARCELONA,QUOTA 2017
2017-08-30,114.97,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",PRÒRROGA CONTRACTE MANTENIMENT INTRUSIÓ ESCOLA POLINYÀ
2017-08-30,105,18,Serveis de manteniment d'edificis i inversions,,,"PLANA FÀBREGA SABADELL, SL",REPARACIÓ ALARMA CAN GAVARRA
2017-08-30,24549.18,06,Serveis municipals i via pública,,,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",MANTENIMENT JARDINERIA JULIOL 2017
2017-08-30,39167.71,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",RECOLLIDA DE RESIDUS JULIOL 2017
2017-08-30,172.59,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",NETEJA CONTENIDORS PARC DE LA PINEDA
2017-08-30,34487.34,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",MANTENIMENT NETEJA VIARIA JULIOL 2017
2017-08-30,4891.35,06,Serveis municipals i via pública,,,"SERVICIOS SEMAT, S.A.",GESTIÓ CAIXES DEIXALLERIA
2017-08-30,332.75,18,Serveis de manteniment d'edificis i inversions,,,"TECNOPILONAS, SCP",REPARACIÓ PILONA C/. BALMES DESEMBRE 2016
2017-08-30,145.2,18,Serveis de manteniment d'edificis i inversions,,,"TECNOPILONAS, SCP",REPARACIÓ PILONA C/. BALMES
2017-08-30,40.93,03,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",CONSUM MOBIL POLICIA LOCAL JUNY 2017
2017-08-30,100.27,03,Seguretat ciutadana,,,"VODAFONE ESPAÑA, SAU",CONSUM FIXOS JUNY 2017
2017-08-30,28.69,11,Educació,,,EBM GINESTA,MATERIAL ESCOLAR EBM GINESTA - BESTRETA
2017-08-30,1.9,11,Educació,,,EBM GINESTA,MATERIAL FUNGIBLE EBM GINESTA - BESTRETA
2017-08-30,7.49,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA
2017-08-30,1.95,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA
2017-08-30,3.6,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA
2017-08-30,33.29,11,Educació,,,EBM GINESTA,MATERIAL ESCOLAR EBM GINESTA - BESTRETA
2017-08-30,114.45,11,Educació,,,EBM GINESTA,MATERIAL MANTENIMENT EBM GINESTA - BESTRETA
2017-08-30,5.1,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA
2017-08-30,3.12,11,Educació,,,EBM GINESTA,PRODUCTE FARMACÈUTIC EBM GINESTA - BESTRETA
2017-08-30,3.13,11,Educació,,,EBM GINESTA,MATERIAL FUNGIBLE EBM GINESTA - BESTRETA
2017-08-30,7.98,11,Educació,,,EBM GINESTA,MATERIAL FUNGIBLE EBM GINESTA - BESTRETA
2017-08-30,30,11,Educació,,,EBM GINESTA,MATERIAL DECORACIÓ EBM GINESTA - BESTRETA
2017-08-30,100,10,Joventut,,,JOVENTUT,PREMIS ACTIVITAT JUVENIL (BATALLA GALLOS) - BESTRETA
2017-08-30,166.12,10,Joventut,,,JOVENTUT,MATERIAL MANTENIMENT CASAL DE JOVES - BESTRETA
2017-08-30,14.4,10,Joventut,,,JOVENTUT,MATERIAL MANTENIMENT - BESTRETA
2017-08-30,63.36,10,Joventut,,,JOVENTUT,BEGUDA JORNADA FINAL APARADOR - BESTRETA
2017-08-30,20.1,10,Joventut,,,JOVENTUT,SOPAR MÚSICS APARADOR - BESTRETA
2017-08-30,8.87,10,Joventut,,,JOVENTUT,MATERIAL MANTENIMENT CASAL DE JOVES - BESTRETA
2017-08-30,18.5,02,Serveis generals,,,TRESORERIA,DIARIS
2017-08-30,100,01,Presidència-Òrgans de govern,,,TRESORERIA,TARGETES REGAL SORTEIG APP AJUNTAMENT
2017-08-30,2.25,02,Serveis generals,,,TRESORERIA,COPIA CLAUS
2017-08-30,18.5,02,Serveis generals,,,TRESORERIA,DIARIS
2017-08-30,18.5,02,Serveis generals,,,TRESORERIA,DIARIS
2017-08-30,100,01,Presidència-Òrgans de govern,,,TRESORERIA,TARGETES REGAL SORTEIG APP AJUNTAMENT- MEDIA MARKT
2017-08-30,18.5,02,Serveis generals,,,TRESORERIA,DIARIS
2017-08-30,18.5,02,Serveis generals,,,TRESORERIA,DIARIS
2017-09-15,36.94,17,Ocupació,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONDENT AL PERIODE 09/07/17-08/08/17
2017-09-15,349.67,17,Ocupació,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONDENT AL PERIODE 09/07/17-08/08/17
2017-09-15,387.2,02,Serveis generals,,,"ABAST SYSTEMS, SA",CUOTA CORRESPONDIENTE AL PERIODO 01/07/17-31/07/17
2017-09-15,13.29,02,Serveis generals,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONDENT AL PERIODE 09/07/17-08/08/17
2017-09-15,132.5,02,Serveis generals,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONDENT AL PERIODE 09/07/17-08/08/17
2017-09-15,6.27,02,Serveis generals,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONENT AL PERIODE 01/07/17-31/07/17
2017-09-15,157.72,02,Serveis generals,,,"ABAST SYSTEMS, SA",QUOTA CORRESPONENT AL PERIODE 01/07/17-31/07/17
2017-09-15,244.42,08,Cultura,,,"ALKIRENT SERVI, SL",TAXA ELIMINACIÓ DE RESIDUS 
2017-09-15,38.12,08,Cultura,,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT CARTES CARRERS TALLATS FESTA MAJOR
2017-09-15,54.45,08,Cultura,,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT CARTES CORREFOC
2017-09-15,319.44,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT BUTLLETI JULIOL 2017
2017-09-15,5.45,08,Cultura,,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT CARTES TOBOGAN D'AIGUA
2017-09-15,32.67,02,Serveis generals,,,"ANGULO SANCHEZ, CARLOS",ENGANXADA CARTELLS CONVOCATORIA PLANS D'OCUPACIO
2017-09-15,319.44,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"ANGULO SANCHEZ, CARLOS",REPARTIMENT BUTLLETI JUNY 2017
2017-09-15,99.2,16,Serveis socials,,,"ARES ESPAI DE CUINA I MENJADOR, S.L.",AJUTS MENJADOR CASAL D'ESTIU MUNICIPAL
2017-09-15,4900.5,08,Cultura,,,"ARTRISTRAS, SCCL",ACTUACIÓ CERCAVILA FESTA MAJOR ESTIU
2017-09-15,1100,08,Cultura,,,ASSOCIACIÓ CULTURAL DOS PER QUATRE,"IMPORT DE L'ACTUACIÓ DEL GRUP D'HAVANERES """"ELS PESCADORS DE L'ESCALA"""" EL DIA 10 DE JULIOL DE 2017 A POLINYÀ."
2017-09-15,105.34,20,Promoció econòmica,,,"BASSO,S.A.",FOTOCOPIES I COPIES IMPRESSORA CAN GAVARRA 30/06 AL 25/07/17
2017-09-15,1815,09,"Comunicació, participació ciutadana i qualitat democràtica",,,"BEECUBU, S.L.",APP FESTA MAJOR
2017-09-15,363,10,Joventut,,,"BERMUDEZ CANO, MARIA JESUS",CURS TALLER BODYPAINTING
2017-09-15,227,03,Seguretat ciutadana,,,"BONAVISTA, SCP",ESMORÇAR SEGURIDAD  VIAL
2017-09-15,390.43,18,Serveis de manteniment d'edificis i inversions,,,"CALSI, S.L.",ALBARAN R 702002552 FECHA 25/07/2017  LAMP.DULUX D/E 26W/840 G24Q 3      N / CBL.FIREX RZ1
2017-09-15,211.54,08,Cultura,,,"CAMPOS DIAZ, ROSA  KIOSCO",BIBLIOPISCINA
2017-09-15,169.1,02,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",SERVEIS EPSILON RRHH
2017-09-15,629.2,02,Serveis generals,,,"CARLOS CASTILLA INGENIEROS, S.A.",SERVICIOS EPSILON PROGRAMA RRHH
2017-09-15,217.88,18,Serveis de manteniment d'edificis i inversions,,,"CATALANA ELECTRA I SANEJAMENT, S.L.U",HORA OPERARI ESPECIAL 300616 / HORA OPERARI ESPECIAL 050617 / INTERVENCIO DUN OPERARI EN / REPARAR AVARIA ELECTRICA EN L
2017-09-15,17.71,03,Seguretat ciutadana,,,"COMERCIAL LIDER, S.A.",200 BRIDAS PER A CABLES 2331892 POLICIA LOCAL
2017-09-15,24.39,18,Serveis de manteniment d'edificis i inversions,,,"COMERCIAL LIDER, S.A.",LLAVE ESTRIADA LLARGA / CANDADO LATON TIFON BLISTER
2017-09-15,8998.04,08,Cultura,,,CONSORCI PER A LA NORMALITZACIÓ LINGÜISTICA,APORTACIÓ QUOTA 2017
2017-09-15,281.04,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",AJUTS A CARITAS
2017-09-15,396.24,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",AJUTS A CARITAS
2017-09-15,469.32,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",AJUTS A CARITAS
2017-09-15,11.41,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",CASAL GENT GRAN
2017-09-15,1065.2,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",AJUTS A CARITAS
2017-09-15,322.52,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",CASAL GENT GRAN
2017-09-15,6.25,21,Gent gran,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",CASAL GENT GRAN
2017-09-15,376.12,16,Serveis socials,,,"CORPORACIÓN ALIMENTARIA GUISSONA, S.A.",AJUTS A CARITAS
2017-09-15,1248.72,08,Cultura,,,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMES
2017-09-15,30.31,02,Serveis generals,,,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",SERVEI DE CARTES JUNY 2017
2017-09-15,142.52,02,Serveis generals,,,DIPUTACIO DE BARCELONA,"PUBLICACIÓ LICITACIÓ SERVEI REDACCIÓ PROJECTE, SEGURETAT I SALUT, I DIRECCIÓ D'OBRES DE LA REFORMA DE LA BIBLIOTECA"
2017-09-15,257.28,03,Seguretat ciutadana,,,"DISA PENINSULA, S.L.U.",BENZINA POLICIA LOCAL JULIOL 2017
2017-09-15,63.44,16,Serveis socials,,,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLE SERVEIS SOCIALS
2017-09-15,228.69,03,Seguretat ciutadana,,,"DRAGCLIC, S.L.",MANTENIMENT PROGRAMA INFORMÀTIC POLICIA LOCAL AGOST 2017
2017-09-15,726,18,Serveis de manteniment d'edificis i inversions,,,"DROGUES I PINTURA LA MODERNA, SA",PINTURA JALPLAST 15 L
2017-09-15,14.98,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA BESTRETA
2017-09-15,5.25,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA
2017-09-15,9,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA BESTRETA
2017-09-15,13.8,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA BESTRETA
2017-09-15,197.89,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA
2017-09-15,32.25,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA  BESTRETA
2017-09-15,13.45,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA
2017-09-15,9,11,Educació,,,EBM GINESTA,MATERIAL EBM GINESTA - BESTRETA
2017-09-15,77.22,02,Serveis generals,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
2017-09-15,25.74,11,Educació,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
2017-09-15,38.61,11,Educació,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
2017-09-15,21.45,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
2017-09-15,8.58,12,Àrea d'atenció a les persones,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
2017-09-15,51.48,20,Promoció econòmica,,,"EDEN SPRINGS ESPAÑA, SAU",AIGUA DEPENDÈNCIES MPALS
